"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 08, 2019","0.31217","0.29134","0.32012","0.28983","375.58M","7.15%"
"Feb 07, 2019","0.29134","0.28948","0.29418","0.28945","162.29M","0.63%"
"Feb 06, 2019","0.28950","0.29950","0.30063","0.28878","234.77M","-3.34%"
"Feb 05, 2019","0.29950","0.29919","0.30196","0.29684","190.39M","0.10%"
"Feb 04, 2019","0.29920","0.30228","0.30550","0.29794","196.48M","-1.02%"
"Feb 03, 2019","0.30227","0.31034","0.31202","0.29787","218.31M","-2.60%"
"Feb 02, 2019","0.31034","0.30687","0.31320","0.30467","241.25M","1.15%"
"Feb 01, 2019","0.30682","0.30926","0.31164","0.29648","340.35M","-0.80%"
"Jan 31, 2019","0.30930","0.32165","0.33604","0.30423","530.44M","-3.84%"
"Jan 30, 2019","0.32165","0.28746","0.32656","0.28533","443.15M","11.90%"
"Jan 29, 2019","0.28746","0.29280","0.29438","0.28236","220.02M","-1.83%"
"Jan 28, 2019","0.29280","0.30679","0.30769","0.28176","343.31M","-4.56%"
"Jan 27, 2019","0.30679","0.31302","0.31442","0.30402","167.92M","-1.99%"
"Jan 26, 2019","0.31304","0.31449","0.31872","0.31276","120.91M","-0.45%"
"Jan 25, 2019","0.31446","0.31663","0.31782","0.31143","125.90M","-0.68%"
"Jan 24, 2019","0.31660","0.31476","0.31857","0.31343","111.12M","0.59%"
"Jan 23, 2019","0.31476","0.31868","0.32033","0.31308","108.21M","-1.21%"
"Jan 22, 2019","0.31861","0.31838","0.32129","0.30761","146.55M","0.07%"
"Jan 21, 2019","0.31838","0.31774","0.32232","0.31428","92.93M","0.20%"
"Jan 20, 2019","0.31774","0.32856","0.33047","0.31251","139.58M","-3.29%"
"Jan 19, 2019","0.32855","0.32140","0.33529","0.32107","147.83M","2.22%"
"Jan 18, 2019","0.32140","0.32650","0.32658","0.31781","111.97M","-1.56%"
"Jan 17, 2019","0.32651","0.32686","0.32909","0.32106","163.82M","-0.09%"
"Jan 16, 2019","0.32682","0.32324","0.33268","0.32171","146.80M","1.06%"
"Jan 15, 2019","0.32338","0.32993","0.33282","0.31861","175.74M","-1.98%"
"Jan 14, 2019","0.32993","0.31218","0.33532","0.31216","354.73M","5.68%"
"Jan 13, 2019","0.31218","0.32712","0.33104","0.31070","359.65M","-4.57%"
"Jan 12, 2019","0.32715","0.32748","0.33110","0.32405","127.18M","-0.10%"
"Jan 11, 2019","0.32749","0.32723","0.33385","0.32227","204.53M","0.08%"
"Jan 10, 2019","0.32724","0.36664","0.38143","0.31950","561.56M","-10.75%"
"Jan 09, 2019","0.36664","0.36311","0.37046","0.36021","211.38M","0.97%"
"Jan 08, 2019","0.36311","0.36186","0.36914","0.35663","195.22M","0.35%"
"Jan 07, 2019","0.36186","0.36413","0.37456","0.35930","197.37M","-0.62%"
"Jan 06, 2019","0.36412","0.35106","0.36865","0.34823","188.41M","3.72%"
"Jan 05, 2019","0.35106","0.35540","0.36161","0.34853","187.69M","-1.28%"
"Jan 04, 2019","0.35560","0.35434","0.35960","0.34663","185.44M","0.36%"
"Jan 03, 2019","0.35434","0.37138","0.37159","0.35137","203.45M","-4.59%"
"Jan 02, 2019","0.37138","0.36332","0.37684","0.35686","237.74M","2.24%"
"Jan 01, 2019","0.36326","0.35100","0.36328","0.34803","187.50M","3.49%"
