"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 13, 2018","1.0020","1.0036","1.0036","0.9994","2.03M","-0.16%"
"Mar 12, 2018","1.0036","1.0070","1.0070","1.0036","1.19M","-0.34%"
"Mar 11, 2018","1.0070","1.0034","1.0070","1.0034","1.15M","0.36%"
"Mar 10, 2018","1.0034","1.0030","1.0034","1.0020","1.25M","0.04%"
"Mar 09, 2018","1.0030","1.0046","1.0046","1.0013","2.81M","-0.14%"
"Mar 08, 2018","1.0044","1.0034","1.0044","0.9834","5.34M","0.10%"
"Mar 07, 2018","1.0034","1.0008","1.0034","1.0008","2.59M","0.26%"
"Mar 06, 2018","1.0008","1.0010","1.0010","1.0002","2.85M","-0.03%"
"Mar 05, 2018","1.0010","1.0023","1.0023","1.0008","2.96M","-0.13%"
"Mar 04, 2018","1.0023","1.0015","1.0023","1.0015","1.10M","0.08%"
"Mar 03, 2018","1.0015","1.0002","1.0015","1.0002","1.01M","0.12%"
"Mar 02, 2018","1.0003","1.0002","1.0003","1.0001","815.31K","0.01%"
"Mar 01, 2018","1.0002","1.0011","1.0011","0.9994","3.79M","-0.09%"
"Feb 28, 2018","1.0011","1.0025","1.0025","1.0007","2.13M","-0.14%"
"Feb 27, 2018","1.0025","1.0015","1.0025","1.0015","1.09M","0.09%"
"Feb 26, 2018","1.0015","1.0025","1.0025","1.0015","4.56M","-0.10%"
"Feb 25, 2018","1.0025","1.0030","1.0030","1.0024","2.93M","-0.05%"
"Feb 24, 2018","1.0030","1.0010","1.0030","1.0009","2.42M","0.20%"
"Feb 23, 2018","1.0010","1.0018","1.0018","1.0008","2.86M","-0.10%"
"Feb 22, 2018","1.0020","1.0036","1.0036","1.0020","3.20M","-0.10%"
"Feb 21, 2018","1.0029","1.0024","1.0029","0.9999","5.14M","0.11%"
"Feb 20, 2018","1.0019","1.0034","1.0034","1.0006","4.86M","-0.15%"
"Feb 19, 2018","1.0034","1.0058","1.0058","1.0027","1.84M","-0.24%"
"Feb 18, 2018","1.0058","1.0060","1.0060","1.0035","3.60M","-0.03%"
"Feb 17, 2018","1.0060","1.0197","1.0197","1.0028","1.51M","0.28%"
"Feb 16, 2018","1.0032","1.0040","1.0040","1.0032","1.83M","-0.08%"
"Feb 15, 2018","1.0040","1.0021","1.0040","1.0021","2.51M","0.17%"
"Feb 14, 2018","1.0023","1.0008","1.0023","1.0008","1.77M","0.14%"
"Feb 13, 2018","1.0008","1.0010","1.0010","1.0004","1.64M","-0.02%"
"Feb 12, 2018","1.0010","1.0013","1.0013","0.9996","1.65M","-0.03%"
"Feb 11, 2018","1.0013","1.0028","1.0028","1.0013","2.72M","-0.15%"
"Feb 10, 2018","1.0029","1.0041","1.0041","1.0022","3.01M","-0.11%"
"Feb 09, 2018","1.0041","1.0005","1.0041","1.0005","1.92M","0.36%"
"Feb 08, 2018","1.0005","1.0010","1.0010","1.0005","1.88M","-0.05%"
