"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"235",2017-05-11 05:30:00,"btc",1853.9,1796.9,1908,1766.6,24390,0.0318
"236",2017-05-10 05:30:00,"btc",1796.8,1759.8,1817.4,1722.3,18620,0.0209
"237",2017-05-09 05:30:00,"btc",1760,1703.5,1813.9,1695.1,31210,0.0333
"238",2017-05-08 05:30:00,"btc",1703.2,1619.8,1715,1618.9,19910,0.0514
"239",2017-05-07 05:30:00,"btc",1619.9,1597,1631.3,1575.1,13910,0.0143
"240",2017-05-06 05:30:00,"btc",1597.1,1545.1,1605,1545,14020,0.0337
"241",2017-05-05 05:30:00,"btc",1545.1,1607.2,1665.5,1511.7,32640,-0.0386
"242",2017-05-04 05:30:00,"btc",1607.1,1619.4,1701.9,1521.1,31490,-0.0066
"243",2017-05-03 05:30:00,"btc",1617.8,1558.5,1626.9,1542,17070,0.0371
"244",2017-05-02 05:30:00,"btc",1560,1533,1604.6,1479.2,16730,0.0175
"245",2017-05-01 05:30:00,"btc",1533.1,1435,1560,1432,22300,0.0682
"246",2017-04-30 05:30:00,"btc",1435.2,1425.4,1443.5,1403.3,8520,0.0081
"247",2017-04-29 05:30:00,"btc",1423.6,1415.6,1436.6,1401.5,8770,0.0057
"248",2017-04-28 05:30:00,"btc",1415.6,1440.3,1447,1368.3,14020,-0.0171
"249",2017-04-27 05:30:00,"btc",1440.3,1399.3,1449.7,1392.5,10400,0.0293
"250",2017-04-26 05:30:00,"btc",1399.3,1371,1411.7,1365.1,11810,0.0212
"251",2017-04-25 05:30:00,"btc",1370.3,1345,1378.5,1342.1,8270,0.0188
"252",2017-04-24 05:30:00,"btc",1345,1355.3,1359.6,1326.9,7910,-0.0075
"253",2017-04-23 05:30:00,"btc",1355.2,1346.4,1359,1336,7750,0.0057
"254",2017-04-22 05:30:00,"btc",1347.5,1327.1,1353.1,1290.1,12370,0.0165
"255",2017-04-21 05:30:00,"btc",1325.6,1308.7,1333.1,1307.5,8000,0.0131
"256",2017-04-20 05:30:00,"btc",1308.4,1260.5,1325.7,1260.1,15620,0.038
